-0.9684368400196876,0.13168570443841757,0.11151904626084806,-0.028654989434312075,-0.0009379060231056602
-0.0011622354608310749,-0.007685882617141494,-0.004810752202324835,0.003556260664518463,0.004262180137818824
0.00218061383541775,-0.007070315276263274,0.0018944930582428735,0.0033513174730529735,0.015472576434692659
0.0049033943363115855,0.006395796096064079,-0.006305167403055142,-0.0012393503279439881,-0.00024271147459136133
-0.38171594890319155,0.030299543223622622,0.06042268147913338,-0.000747122055284947,0.0048925523392552095
4.17218559072692,0.006241814888864624,-0.27486845798215426,-0.04344071437717831,0.0001540358134322118
0.01812810278309144,-0.0027292741580626756,-0.006348660091160234,0.0061908337865091805,0.009351380262623622
0.015550025125189519,-0.009716858451012876,-0.014244208259710256,-0.02359202896747003,-0.001414191447071967
0.02466110059697816,0.030653905200895844,0.04863906177223998,-0.03754213426537679,0.005219170526920196
0.08833991971308666,-0.00686897515860258,-0.0058633333417788995,0.0167357970560536,0.006584740085376244
-0.0011575222983049764,-0.008623178466575617,0.00420124699488254,0.008981972370582143,-0.00010109602292191133
-0.021285889392606033,-0.006225977759280517,0.006390753271062176,-0.005028834723696181,-0.009337198025353205
0.007825364431788329,0.017809412641639252,0.014050178643974778,-0.005651308868303859,-0.007130235774885863
0.5062533794949947,0.06667136362336218,0.08070878873517727,-0.014749168084354721,-0.001325036929088988
-0.0008758750644280145,0.001662376177888997,0.005194809138864073,-0.008816563520048186,0.00035533665477562753
0.06934987211125067,-0.012640716833488084,-0.010959108388602479,-0.0075614659252832925,0.0009601533830374812
0.002185046551398489,-0.007666830957605427,-0.005349655801332078,-9.976560798189469e-05,-0.015541399264485885
0.0002804391599387757,-0.0034167716990550624,0.008682804275891446,0.00911237556382874,0.003501696616148522
-0.0018477216735328385,0.008720220886986324,-0.012642953533867875,-1.4043534686483695e-05,-0.014887814736157743
-0.0034992312603643453,-0.017860636091769994,0.008012381659684736,0.00993872346233212,-0.019553049293271185
0.15067929204912947,0.0013435637396526912,-0.0030739981153010986,0.004759024764638038,-0.006030466133721308
-0.07128615665293359,-0.0011355487898947296,-0.008950733480654735,-0.008899828129459459,-0.006394553123778787
0.03173172622628707,-0.022982613214663643,0.0077765235766914294,0.011247728937575098,-0.0018506352956030349
-0.0009974941037581033,0.010013434245521051,-0.012102753652015947,-0.0064536363888721415,0.0020965743441570305
-0.0046481659051102655,0.010021623560850963,0.015492471437072044,-0.018803021917056906,-0.006827412580678427
-0.005538585062953818,0.08610671183126224,0.10634367827136353,-0.050131542802922424,0.0030236670854400373
